Disaster Group,Disaster Subgroup,Disaster Type,Disaster Subtype,ISO,Country,Subregion,Region,Location,Magnitude,Magnitude Scale,Latitude,Longitude,Start Year,Start Month,Start Day,End Year,End Month,End Day,Total Deaths
Natural,Meteorological,Storm,Tropical cyclone,PHL,Philippines,South-eastern Asia,Asia,"Romblon, Mindoro Oriental (Region IV (Southern Tagalog) province), Antique, Capiz, Aklan, Iloilo (Region VI (Western Visayas) province), Leyte (Region VIII (Eastern Visayas) province), Surigao del Sur, Surigao del Norte, Dinagat (Region XIII (Caraga) province)",55.0,Kph,12.879721,121.774017,2016,11.0,23.0,2016,11.0,25.0,
Natural,Meteorological,Storm,Tropical cyclone,IND,India,Southern Asia,Asia,Chennai district (Tamil Nadu province); Andhra Pradesh,140.0,Kph,20.593684,78.96288,2016,12.0,12.0,2016,12.0,14.0,24.0
Natural,Meteorological,Storm,Tropical cyclone,PHL,Philippines,South-eastern Asia,Asia,"Batangas, Cavite, Laguna, Quezon, Rizal (Calabarzon); Mariduque, Mindoro Occidental (Mimaropa); Albay, Camarines Norte, Camarines Sur, Catanduanes , Masbate, Sorsogon (Region V, Bicol region); Northern Samar (Region VIII, Eastern Visayas)",185.0,Kph,12.879721,121.774017,2016,12.0,25.0,2016,12.0,26.0,24.0
Natural,Meteorological,Storm,Tropical cyclone,MOZ,Mozambique,Sub-Saharan Africa,Africa,"Vilankulo, Massinga, Maxixe, Jangamo, Morrumbene Inhambane City, Funhalouro, Homoine, Jangamo, Inharrime, Panda, Zavala (Inhambane province); Chibuto, Guja, Chokwe districts (Gaza province)",100.0,Kph,-18.665695,35.529562,2017,2.0,15.0,2017,2.0,15.0,7.0
Natural,Meteorological,Storm,Tropical cyclone,MDG,Madagascar,Sub-Saharan Africa,Africa,"Antalaha district (Sava province), Analanjirofo, Alaotra Mangoro, Atsinanana, Analamanga, Vakinankaratra, Bongolava, Itasy, Ihorombe, Amoron I Mania, Haute Matsiatra, Vatovavy Fitovinany provinces",300.0,Kph,-18.766947,46.869107,2017,3.0,7.0,2017,3.0,10.0,81.0
Natural,Meteorological,Storm,Tropical cyclone,AUS,Australia,Australia and New Zealand,Oceania,"Logan region; Queensland; Nouvelle-Galles du Sud, au sud du Queensland, Sydney; Bowen (Whitsunday), Mackay, Proserpine (Whitsunday), Airlie beach (Whitsunday Isl.)",263.0,Kph,-25.274398,133.775136,2017,3.0,27.0,2017,4.0,6.0,12.0
Natural,Meteorological,Storm,Tropical cyclone,BGD,Bangladesh,Southern Asia,Asia,"Swandip, Anwara, Lohogara, Bashkhali, Sitakunda, Mirsarai, Chandanaish, Karnaphuli Thana (Chittagong district); Cohokoria, Teknaf, Moheshkhali, Kutubdia, Pekua, Ramu, Ukhiya, Shah Parir Dwip, Saint Martins island (Cox's Bazar district); Rangamati district (All upazillas); Nikonchori (Bandarban district); Bhola district. Khagrachhari, Feni, Noakhali districts",135.0,Kph,23.684994,90.356331,2017,5.0,30.0,2017,5.0,30.0,7.0
Natural,Meteorological,Storm,Tropical cyclone,MEX,Mexico,Latin America and the Caribbean,Americas,"Sierra Madre del Sur, Sierra Madre de Chiapas Mountain ranges, Oaxaca State, San Francisco Ozolotepec, San Marcial Ozolotepec, San Pedro Quiatoni, San Carlos Yautepec, Jamiltepec, Juquila, and Pochutla, Tehuantepec in Istmo Region, Juchitan district, San Pablo Topiltepec",65.0,Kph,23.634501,-102.552784,2017,6.0,1.0,2017,6.0,3.0,6.0
Natural,Meteorological,Storm,Tropical cyclone,VUT,Vanuatu,Melanesia,Oceania,"Torba, Malampa, Sanma provinces",215.0,Kph,-15.376706,166.959158,2017,5.0,7.0,2017,5.0,12.0,
Natural,Meteorological,Storm,Tropical cyclone,VNM,Viet Nam,South-eastern Asia,Asia,"Thanh Hoa, Nghe An (Hon Ngu beach, Cua Lo district), Ha Tinh, Ha Noi city (Nhà Xanh Market in Câu Giây District)",95.0,Kph,14.058324,108.277199,2017,7.0,17.0,2017,7.0,18.0,9.0
Natural,Meteorological,Storm,Tropical cyclone,TWN,Taiwan (Province of China),Eastern Asia,Asia,"Kaohsiung City, New Taipei City",150.0,Kph,23.69781,120.960515,2017,7.0,29.0,2017,7.0,31.0,1.0
Natural,Meteorological,Storm,Tropical cyclone,JPN,Japan,Eastern Asia,Asia,"Wakayama prefecture; Mie region, Kagoshima (Yakushima, Minami-ko towns), Miyazaki, Oita, Fukuoka Prefectures, Hyogo Prefecture",120.0,Kph,33.2,134.0,2017,8.0,5.0,2017,8.0,7.0,2.0
Natural,Meteorological,Storm,Tropical cyclone,MEX,Mexico,Latin America and the Caribbean,Americas,"Quintana Roo State (Yucatan Peninsula); Campeche, Tabasco and Chiapas, Lechuguillas (Veracruz state); Puebla, Hidalgo states",140.0,Kph,23.634501,-102.552784,2017,8.0,7.0,2017,8.0,7.0,
Natural,Meteorological,Storm,Tropical cyclone,USA,United States of America,Northern America,Americas,"Eastern Texas (Rockport, Corpus Chrsti, Port Lavaca, Cypress area of Houston, Houston metro area, Beaumont, Port Arthur, Angelina, Aransas, Atascosa, Austin, Bastrop, Bee, Bexar, Brazoria, Brazos, Burleson, Caldwell, Calhoun, Cameron, Chambers, Colorado, Comal, DeWitt, Fayette, Fort Bend, Galveston, Goliad, Gonzales, Grimes, Guadalupe, Hardin, Harris, Jackson, Jasper, Jefferson, Jim Wells, Karnes, Kerr, Kleberg, Lavaca, Lee, Leon, Liberty, Live Oak, Madison, Matagorda, Montgomery, Newton, Nueces, Orange, Polk, Refugio, Sabine, San Jacinto, San Patricio, Trinity, Tyler, Victoria, Walker, Waller, Washington, Wharton, Willacy, Wilson, San Augustine), Southwestern Louisiana (Acadia, Forrest, Iberia, Lafayette, Vernon, Beauregard, Calcasieu, Cameron (Hackberry), Jefferson Davis, Vermillion, Allen, Natchitoches, Rapides, Sabine)",215.0,Kph,37.09024,-95.712891,2017,8.0,25.0,2017,8.0,29.0,88.0
Natural,Meteorological,Storm,Tropical cyclone,ATG,Antigua and Barbuda,Latin America and the Caribbean,Americas,"Barbuda, St John and St George districts (Crosbies, Fort Road, Clare Hall, Grays Farm, Pigotts) (Antigua)",295.0,Kph,17.060816,-61.796428,2017,9.0,6.0,2017,9.0,6.0,1.0
Natural,Meteorological,Storm,Tropical cyclone,DOM,Dominican Republic,Latin America and the Caribbean,Americas,"Veron, Higuey (La Altagracia), Samaná (Galera), La Romana, Puerto Plata (Motellano, Sabaneta de yasica); San Cristobal, Peravia, San José de Ocoa, Azua, Santiago (Santiago), Valverde (Mao, Esperanza), Monte cristi (Montecristi), Dajabón, Espaillat (Gaspar Hernandez), Maria Trinidad Sanchez",285.0,Kph,18.735693,-70.162651,2017,9.0,6.0,2017,9.0,6.0,
Natural,Meteorological,Storm,Tropical cyclone,USA,United States of America,Northern America,Americas,"Keys islands, Monroe, South Florida, Jacksonville (Duval), Marco Island, Naples (Collier), Fort Lauderdale (Broward), Lakeland (Polk), Orlando (Orange), Clay (Florida), Savannah, Tybee Island (Chatham), Brunswick, St. Simons Island (Glynn), McIntosh, Camden (Georgia), Charleston, Folly Beach, the Isle of Palms, Sullivans Island (Charleston) Hilton Head, Beaufort, Edisto Beach (Colleton) (South Carolina)",300.0,Kph,37.09024,-95.712891,2017,9.0,10.0,2017,9.0,28.0,97.0
Natural,Meteorological,Storm,Tropical cyclone,DMA,Dominica,Latin America and the Caribbean,Americas,All island,260.0,Kph,15.414999,-61.370976,2017,9.0,18.0,2017,9.0,19.0,64.0
Natural,Meteorological,Storm,Tropical cyclone,PRI,Puerto Rico,Latin America and the Caribbean,Americas,"Humacao town, San Juan, Bayamon, Guajataca (north-west), Tao Baja, Culebra island, Vieques,Naguabo, Fajardo , Juncos, San Lorenzo, Ceiba cities (Humacao), Arecibo, Yabucoa Caguas towns (Guyama), Cataño (Bayamon), Aguada (Aguadilla)",240.0,Kph,18.220833,-66.590149,2017,9.0,19.0,2017,9.0,21.0,64.0
Natural,Meteorological,Storm,Tropical cyclone,VNM,Viet Nam,South-eastern Asia,Asia,"Nghe An, Ha Tinh, Thanh Hoa, Quang Binh, Quang Tri, Thua Thien-Hue, Hoa Binh",185.0,Kph,14.058324,108.277199,2017,9.0,15.0,2017,9.0,16.0,14.0
Natural,Meteorological,Storm,Tropical cyclone,USA,United States of America,Northern America,Americas,"Mexico Gulf, Louisiania, Mississippi (coastal areas, Biloxi), Alabama (Dauphin Island, Autauga, Chilton, Lowndes Counties), Florida, South Carolina (Pickens, Laurens, Spartanburg, Newberry, Greenville, Union), North Carolina (Polk, Wilkes, Ashe )",140.0,Kph,37.09024,-95.712891,2017,10.0,7.0,2017,10.0,8.0,
Natural,Meteorological,Storm,Tropical cyclone,PHL,Philippines,South-eastern Asia,Asia,"southern Luzon: Batangas (San Juan town), Palawan (Busuanga town), Camarines Sur (Barangay Sibaguan near Sagnay town, Lagonoy), Albay, Camarines Norte (Vinzons, Mercedes), Oriental Mindoro (Calapan city), Laguna - Calabarzon, Mimaropa, and Bicol Regions",75.0,Kph,12.879721,121.774017,2017,11.0,1.0,2017,11.0,3.0,6.0
Natural,Meteorological,Storm,Tropical cyclone,VNM,Viet Nam,South-eastern Asia,Asia,"Khanh Hoa, Phu Yên, Binh Dinh, Dak Lak, Gia Lai, Dak Nông, Lâm Dông, Quang Nam, Quang Ngai, Kon Tum",130.0,Kph,14.058324,108.277199,2017,11.0,4.0,2017,11.0,5.0,123.0
Natural,Meteorological,Storm,Tropical cyclone,JPN,Japan,Eastern Asia,Asia,"Honshu Island: Fukuoka, Mie, Osaka, Toyama, Wakayama, Ibaraki, Nagano, Hokkaido",216.0,Kph,36.204824,138.252924,2017,10.0,22.0,2017,10.0,22.0,8.0
Natural,Meteorological,Storm,Tropical cyclone,PHL,Philippines,South-eastern Asia,Asia,"Mimaropa (Puerto Princesa City, Palawan), Western Visayas (Negros occidental), Central Visayas (Negros oriental, Siquijor), Zamboanga peninsula (Zamboanga city, Zamboanga del Norte, Zamboanga del Sur, Zamboanga del Sibugay), Caraga (Agusan del Norte), the Autonomous Region of Muslim Mindanao (Maguindanao), Soccksargen (Sultan Kudarat) regions",250.0,Kph,12.879721,121.774017,2017,10.0,18.0,2017,10.0,20.0,9.0
Natural,Meteorological,Storm,Tropical cyclone,JPN,Japan,Eastern Asia,Asia,"Oita (Bungo-ono), Kagawa (Mitoyo city), Okayama, Ehime, Kochi, Kyoto, Miyazaki, Hyogo",160.0,Kph,36.204824,138.252924,2017,9.0,17.0,2017,9.0,19.0,2.0
Natural,Meteorological,Storm,Tropical cyclone,HKG,"China, Hong Kong Special Administrative Region",Eastern Asia,Asia,,126.0,Kph,35.86166,104.195397,2017,8.0,27.0,2017,8.0,27.0,1.0
Natural,Meteorological,Storm,Tropical cyclone,PHL,Philippines,South-eastern Asia,Asia,"Ilocos, Cagayan Valley, Central Luzon, Cordillera Regions",65.0,Kph,12.879721,121.774017,2017,8.0,25.0,2017,8.0,26.0,
Natural,Meteorological,Storm,Tropical cyclone,IND,India,Southern Asia,Asia,"Kerala (Thiruvananthapuram, Kozhikode,Ernakulam),Tamil Nadu (Kanyakumari-Munchirai, Thiruvattar,Killiyur, Kurunthancode, Rajakkamangalam-, Tirunelveli, Tuticorin districts), Andhra Pradesh (Chittoor and Nellore), Lakshadweep Islands",130.0,Kph,20.593684,78.96288,2017,12.0,2.0,2017,12.0,2.0,884.0
Natural,Meteorological,Storm,Tropical cyclone,LKA,Sri Lanka,Southern Asia,Asia,"Galle, Matara (Southern), Colombo, Badulla (Uva), Gampaha, Kalutara (Western), Nuwara Eliya (Central)",130.0,Kph,7.873054,80.771797,2017,11.0,29.0,2017,12.0,1.0,27.0
Natural,Meteorological,Storm,Tropical cyclone,IDN,Indonesia,South-eastern Asia,Asia,"East Javas Pacitan Regency (Klesem village in the Kebonagung Sub-district, Sidomulyo Village in Ngadirojo Sub-district)",65.0,Kph,-0.789275,113.921327,2017,11.0,28.0,2017,11.0,29.0,11.0
Natural,Meteorological,Storm,Tropical cyclone,MDG,Madagascar,Sub-Saharan Africa,Africa,"Antananarivo Atsimondrano, Antananarivo Avaradrano, Antananarivo Renivohitra (Analamanga); Fenerive Eet, Manama, Maroantsetra, Sainte Marie, Soanierana Ivongo (Analanjirofo), Befotaka, Faraganga, Vaingaindrano (Astimo Atsinanana); Antanamabo Manampotsy, Brickaville, Mahanoro, Toasmasina I et II, Vatomandry (Atsinanana); Mahanja (Boeny); Miandrivazo (Menabe); Ambohimahaso (Haute Matsiatra); Antalaha, Sambava, Andapa, Vohemar (SAVA); Mampikony (Sofia); Ifanadiana, Manakara, Mananjary, Nosy Varika, Vohipeno (Vatovavy Fitovanmay)",165.0,Kph,-18.766947,46.869107,2018,1.0,5.0,2018,1.0,8.0,73.0
Natural,Meteorological,Storm,Tropical cyclone,MUS,Mauritius,Sub-Saharan Africa,Africa,"Rodrigues island, Rivière du Rempart, Pamplemousse, Port Louis, Flacq, Plaines Wilhems, Black River",120.0,Kph,-20.348404,57.552152,2018,1.0,15.0,2018,1.0,21.0,
Natural,Meteorological,Storm,Tropical cyclone,TON,Tonga,Polynesia,Oceania,"Tongatapu, Haapai and Eua islands",285.0,Kph,-21.178986,-175.198242,2018,2.0,12.0,2018,2.0,13.0,
Natural,Meteorological,Storm,Tropical cyclone,PHL,Philippines,South-eastern Asia,Asia,"Palawan (Mimaropa); Capiz, Iloilo, Negros occidental (Region IV - Western Visayas); Bohol, Cebu, Negros Oriental, Siquijor (Region VII - Central Visayas); Biliran, Eastern Samar, Leyte, Samar, Southern Leyte (Region VII - Eastern Visayas); Agusan del Norte, Dinagat Isl., Surigao del Norte, Surigao del Sur (REgion XIII - Caraga)",75.0,Kph,12.879721,121.774017,2018,2.0,12.0,2018,2.0,16.0,
Natural,Meteorological,Storm,Tropical cyclone,MDG,Madagascar,Sub-Saharan Africa,Africa,"Mandritsara, Soanierana Ivongo, Masoala, SAVA, Analanjirofo, Sofia,Alaotra Mangoro, Antsinana, Diana, Vatovavy Fitovinany regions",105.0,Kph,-18.766947,46.869107,2018,3.0,14.0,2018,3.0,20.0,21.0
Natural,Meteorological,Storm,Tropical cyclone,FJI,Fiji,Melanesia,Oceania,Nadi,100.0,Kph,-16.578193,179.414413,2018,4.0,2.0,2018,4.0,2.0,7.0
Natural,Meteorological,Storm,Tropical cyclone,JPN,Japan,Eastern Asia,Asia,"Osaka, Wakayama, Hyogo",220.0,Kph,36.204824,138.252924,2018,9.0,4.0,2018,9.0,5.0,17.0
Natural,Meteorological,Storm,Tropical cyclone,HKG,"China, Hong Kong Special Administrative Region",Eastern Asia,Asia,,240.0,Kph,35.86166,104.195397,2018,9.0,17.0,2018,9.0,17.0,
Natural,Meteorological,Storm,Tropical cyclone,PHL,Philippines,South-eastern Asia,Asia,"Apayao, Benguet, Cagayan, Kalinga, Isabela, Abra, Ilocos Norte and Ilocos Sur",240.0,Kph,12.879721,121.774017,2018,9.0,16.0,2018,9.0,16.0,84.0
Natural,Meteorological,Storm,Tropical cyclone,JPN,Japan,Eastern Asia,Asia,"Tokyo, Okinawa, Wakayama",216.0,Kph,36.204824,138.252924,2018,9.0,28.0,2018,10.0,1.0,4.0
Natural,Meteorological,Storm,Tropical cyclone,USA,United States of America,Northern America,Americas,"Florida, Georgia, Alabama, North Carolina, Virginia, Maryland",250.0,Kph,37.09024,-95.712891,2018,10.0,10.0,2018,10.0,11.0,49.0
Natural,Meteorological,Storm,Tropical cyclone,PRT,Portugal,Southern Europe,Europe,"Coimbra, Leiria dsitricts",176.0,Kph,39.399872,-8.224454,2018,10.0,14.0,2018,10.0,16.0,2.0
Natural,Meteorological,Storm,Tropical cyclone,IND,India,Southern Asia,Asia,"Mandasa, Godalpur, Gajapati, Ganjam, Rayagada, Puri, Kandhamal (Andhra Pradesh & Odisha)",126.0,Kph,20.593684,78.96288,2018,10.0,11.0,2018,10.0,12.0,85.0
Natural,Meteorological,Storm,Tropical cyclone,MNP,Northern Mariana Islands,Micronesia,Oceania,"Tinian, Saipan",290.0,Kph,17.33083,145.38469,2018,10.0,25.0,2018,10.0,25.0,2.0
Natural,Meteorological,Storm,Tropical cyclone,PHL,Philippines,South-eastern Asia,Asia,"Ilocos norte, Ilocos Sur, la Union, Pangasinan (Region 1 - Ilocos); Cagayan, Isabela, Nueva Vizcaya, Quirino (Region II - Cagayan Valley); Aurora, Nueva Ecija, Tarlac, Zambales (Region III - Central Luzon); Northern Samar (REgion VIII - Eastern Visayas); Abra, Apayao, Benguet, Ifugao, Kalinga, Mountain province (CAR)",210.0,Kph,12.879721,121.774017,2018,10.0,30.0,2018,10.0,30.0,12.0
Natural,Meteorological,Storm,Tropical cyclone,MEX,Mexico,Latin America and the Caribbean,Americas,"Sinaloa, Nayarit, Jalisco, Durango, Zacatec",195.0,Kph,23.634501,-102.552784,2018,10.0,23.0,2018,10.0,23.0,6.0
Natural,Meteorological,Storm,Tropical cyclone,IND,India,Southern Asia,Asia,"Tamil Nadu, Nagapattinam, Tiruvarur, Thanjavur, Pudukottai, Dindigul and Ramnad, Chennai, Sivaganga, Theni, Madurai districts",120.0,Kph,20.593684,78.96288,2018,11.0,16.0,2018,11.0,16.0,45.0
Natural,Meteorological,Storm,Tropical cyclone,IND,India,Southern Asia,Asia,"Andhra Pradesh, Odisha",100.0,Kph,20.593684,78.96288,2018,12.0,17.0,2018,12.0,19.0,8.0
Natural,Meteorological,Storm,Tropical cyclone,MOZ,Mozambique,Sub-Saharan Africa,Africa,"Beira (Sofala province); Zambezia, Manica and Inhambane provinces",140.0,Kph,-18.665695,35.529562,2019,3.0,14.0,2019,3.0,15.0,603.0
Natural,Meteorological,Storm,Tropical cyclone,FSM,Micronesia (Federated States of),Micronesia,Oceania,"Chuuk, Pohnpei, Yap Isl.",100.0,Kph,7.425554,150.550812,2019,2.0,19.0,2019,2.0,22.0,
Natural,Meteorological,Storm,Tropical cyclone,BGD,Bangladesh,Southern Asia,Asia,"Barguna, Kishoreganj,Noakhali, Laxmipur, Feni, Chandpur, Bhola, Patuakhali, Barishal, Pirozpur, Jhalokathi, Bagherhat, Khulna, Satkhira districts",200.0,Kph,23.684994,90.356331,2019,5.0,4.0,2019,5.0,4.0,39.0
Natural,Meteorological,Storm,Tropical cyclone,COM,Comoros,Sub-Saharan Africa,Africa,"Grande Comore, Moheli, Anjouan islands",185.0,Kph,-11.875001,43.872219,2019,4.0,24.0,2019,4.0,25.0,8.0
Natural,Meteorological,Storm,Tropical cyclone,MOZ,Mozambique,Sub-Saharan Africa,Africa,Cabo Delgado,300.0,Kph,-18.665695,35.529562,2019,4.0,25.0,2019,4.0,25.0,45.0
Natural,Meteorological,Storm,Tropical cyclone,CHN,China,Eastern Asia,Asia,Zhejiang and Shandong provinces,175.0,Kph,35.86166,104.195397,2019,8.0,10.0,2019,8.0,12.0,72.0
Natural,Meteorological,Storm,Tropical cyclone,TWN,Taiwan (Province of China),Eastern Asia,Asia,,175.0,Kph,23.69781,120.960515,2019,8.0,10.0,2019,8.0,10.0,2.0
Natural,Meteorological,Storm,Tropical cyclone,BHS,Bahamas,Latin America and the Caribbean,Americas,"Great Abaco, Grand Bahama",298.0,Kph,25.03428,-77.39628,2019,9.0,1.0,2019,9.0,4.0,356.0
Natural,Meteorological,Storm,Tropical cyclone,USA,United States of America,Northern America,Americas,"Florida, Georgia, South Carolina, North Carolina, Virginia",150.0,Kph,37.09024,-95.712891,2019,8.0,28.0,2019,9.0,6.0,10.0
Natural,Meteorological,Storm,Tropical cyclone,USA,United States of America,Northern America,Americas,Texas,65.0,Kph,37.09024,-95.712891,2019,9.0,17.0,2019,9.0,21.0,5.0
Natural,Meteorological,Storm,Tropical cyclone,MEX,Mexico,Latin America and the Caribbean,Americas,"Baja California Peninsula, coastal Baja California Sur, Jalisco, Sinaloa, Nayarit, Michoacan, Colima States",130.0,Kph,23.634501,-102.552784,2019,9.0,20.0,2019,9.0,20.0,1.0
Natural,Meteorological,Storm,Tropical cyclone,MEX,Mexico,Latin America and the Caribbean,Americas,Oaxaca state,55.0,Kph,23.634501,-102.552784,2019,9.0,30.0,2019,9.0,30.0,2.0
Natural,Meteorological,Storm,Tropical cyclone,KOR,Republic of Korea,Eastern Asia,Asia,South Jeolla Province,75.0,Kph,35.907757,127.766922,2019,10.0,2.0,2019,10.0,2.0,15.0
Natural,Meteorological,Storm,Tropical cyclone,JPN,Japan,Eastern Asia,Asia,"Tokyo, Fukushima, Miyagi, Shizuoka, Kanawanga, Nagano, Saitama, Gunma, Ibaraki, Tochigi",160.0,Kph,36.204824,138.252924,2019,10.0,12.0,2019,10.0,17.0,99.0
Natural,Meteorological,Storm,Tropical cyclone,JPN,Japan,Eastern Asia,Asia,Chiba prefecture; Tokyo,170.0,Kph,36.204824,138.252924,2019,10.0,8.0,2019,10.0,8.0,3.0
Natural,Meteorological,Storm,Tropical cyclone,PHL,Philippines,South-eastern Asia,Asia,"Romblon Province (Mimaropa region), Camarines Sur Province (Bicol Region)",110.0,Kph,12.879721,121.774017,2019,11.0,17.0,2019,11.0,17.0,
Natural,Meteorological,Storm,Tropical cyclone,BGD,Bangladesh,Southern Asia,Asia,"Satkhira, Khulna, Bhola, Bagerhat,Patuakhlai, Barguna, Pirojpur districts",130.0,Kph,23.684994,90.356331,2019,11.0,9.0,2019,11.0,10.0,40.0
Natural,Meteorological,Storm,Tropical cyclone,PHL,Philippines,South-eastern Asia,Asia,"Aurora, Pampanga, Bataan, Bulacan, Zambales (Region III); Batangas, Cavite, Laguna, Quezon (Calanarzon); Marinduqe, Oriental Mindoro, Occidental Mindoro, Romblon (Mimaropa); Albay, Camarines Norte, Camarines Sur, Catanduanes, Masbate, Sorgoson (Region V); Northern Samar, Eastern Samar, Western Samar, (Region VIII); Surigao del Sur (Caraga); Mountain province (CAR)",210.0,Kph,12.879721,121.774017,2019,12.0,2.0,2019,12.0,3.0,4.0
Natural,Meteorological,Storm,Tropical cyclone,MDG,Madagascar,Sub-Saharan Africa,Africa,"Mahanjanga, Soalala districts (Boeny); Diego I district (Diana); Besalampy district (Melaky); Morondava district (Menabe",180.0,Kph,-18.766947,46.869107,2019,12.0,9.0,2019,12.0,10.0,5.0
Natural,Meteorological,Storm,Tropical cyclone,PHL,Philippines,South-eastern Asia,Asia,"Salcedo, Eastern Samar; Tacloban City, Leyte; Gigantes Islands, Carles, Iloilo; Ibajay, Aklan; Semirara Island, Caluya, Antique; Bulalacao, Oriental Mindoro; Cabucgayan, Biliran; Cagayan Valley, Cordillera Administrative Region",150.0,Kph,12.879721,121.774017,2019,12.0,24.0,2019,12.0,28.0,63.0
Natural,Meteorological,Storm,Tropical cyclone,FJI,Fiji,Melanesia,Oceania,Viti Levu Island,155.0,Kph,-16.578193,179.414413,2020,1.0,17.0,2020,1.0,18.0,2.0
Natural,Meteorological,Storm,Tropical cyclone,MDG,Madagascar,Sub-Saharan Africa,Africa,"Sava region, Maroantsetra (Analanjirofo), Antalaha (Sava)",148.0,Kph,-18.766947,48.767,2020,3.0,13.0,2020,3.0,17.0,4.0
Natural,Meteorological,Storm,Tropical cyclone,SLB,Solomon Islands,Melanesia,Oceania,"Espiritu Santo, Malakula, Ambae, Pentecost, Maewo Islands; Guadalcanal, Makira-Ulawa, and Rennell and Bellona provinces",215.0,Kph,-9.64571,160.156194,2020,4.0,2.0,2020,4.0,3.0,48.0
Natural,Meteorological,Storm,Tropical cyclone,TON,Tonga,Polynesia,Oceania,"Tongatapu, 'Eua",222.0,Kph,-21.178986,-175.198242,2020,4.0,6.0,2020,4.0,9.0,
Natural,Meteorological,Storm,Tropical cyclone,VUT,Vanuatu,Melanesia,Oceania,"Pentecost, Espiritu Santo, Penama, Sanma, Malampa, Shefa, Torba",252.0,Kph,-15.376706,166.959158,2020,4.0,6.0,2020,4.0,6.0,3.0
Natural,Meteorological,Storm,Tropical cyclone,PHL,Philippines,South-eastern Asia,Asia,"Calabazon, Eastern Visayas, Cordillera Administrative Region provinces",185.0,Kph,12.879721,121.774017,2020,5.0,15.0,2020,5.0,17.0,5.0
Natural,Meteorological,Storm,Tropical cyclone,IND,India,Southern Asia,Asia,"Balasore (Baleshwar) , Bhadrak, Kendrapada and Jagatsinghpur (Odisha); East Midunapur, West Midhunapur, North24 Parganas, South24 Parganas, Nadia, Howrah, Kolkata and Hoogli (West Bengal)",185.0,Kph,20.593684,78.96288,2020,5.0,20.0,2020,5.0,20.0,90.0
Natural,Meteorological,Storm,Tropical cyclone,IND,India,Southern Asia,Asia,"Raigad, Pune Districts (Maharashtra State)",120.0,Kph,20.593684,78.96288,2020,6.0,3.0,2020,6.0,3.0,6.0
Natural,Meteorological,Storm,Tropical cyclone,MEX,Mexico,Latin America and the Caribbean,Americas,"Ciudad del Carmen (Campeche State); Quintana Roo, Yucatan, Tabasco, Chiapas Oaxaca, Veracruz states",75.0,Kph,23.634501,-102.552784,2020,6.0,3.0,2020,6.0,3.0,
Natural,Meteorological,Storm,Tropical cyclone,USA,United States of America,Northern America,Americas,"errebonne, Plaquemines, Lafourche Parishes (Louisiana)",85.0,Kph,37.09024,-95.712891,2020,6.0,7.0,2020,6.0,7.0,1.0
Natural,Meteorological,Storm,Tropical cyclone,LAO,Lao People's Democratic Republic,South-eastern Asia,Asia,Xayaboury Province,75.0,Kph,19.85627,102.495496,2020,8.0,1.0,2020,8.0,3.0,
Natural,Meteorological,Storm,Tropical cyclone,THA,Thailand,South-eastern Asia,Asia,Loei Province,75.0,Kph,15.870032,100.992541,2020,8.0,1.0,2020,8.0,3.0,4.0
Natural,Meteorological,Storm,Tropical cyclone,VNM,Viet Nam,South-eastern Asia,Asia,"Hoa Binh, Quang Ninh Provinces",75.0,Kph,14.058324,108.277199,2020,7.0,29.0,2020,7.0,30.0,2.0
Natural,Meteorological,Storm,Tropical cyclone,CHN,China,Eastern Asia,Asia,"Zhejiang, Jiangsu Provinces",130.0,Kph,35.86166,104.195397,2020,8.0,5.0,2020,8.0,5.0,
Natural,Meteorological,Storm,Tropical cyclone,KOR,Republic of Korea,Eastern Asia,Asia,North Chungcheong,130.0,Kph,35.907757,127.766922,2020,8.0,3.0,2020,8.0,4.0,26.0
Natural,Meteorological,Storm,Tropical cyclone,TWN,Taiwan (Province of China),Eastern Asia,Asia,Taipei,130.0,Kph,23.69781,120.960515,2020,8.0,3.0,2020,8.0,4.0,1.0
Natural,Meteorological,Storm,Tropical cyclone,USA,United States of America,Northern America,Americas,Texas,150.0,Kph,37.09024,-95.712891,2020,7.0,25.0,2020,7.0,25.0,
Natural,Meteorological,Storm,Tropical cyclone,USA,United States of America,Northern America,Americas,"Louisiana, Texas, Arkansas, Mississippi",240.0,Kph,37.09024,-95.712891,2020,8.0,27.0,2020,8.0,28.0,33.0
Natural,Meteorological,Storm,Tropical cyclone,JPN,Japan,Eastern Asia,Asia,"Miyazaki Prefecture, Kyushu region, Kagoshima, Okinawa",185.0,Kph,36.204824,138.252924,2020,9.0,7.0,2020,9.0,7.0,2.0
Natural,Meteorological,Storm,Tropical cyclone,KOR,Republic of Korea,Eastern Asia,Asia,Ulsan,185.0,Kph,35.907757,127.766922,2020,9.0,6.0,2020,9.0,8.0,2.0
Natural,Meteorological,Storm,Tropical cyclone,JPN,Japan,Eastern Asia,Asia,Okinawa Prefecture,175.0,Kph,36.204824,138.252924,2020,9.0,2.0,2020,9.0,2.0,
Natural,Meteorological,Storm,Tropical cyclone,KOR,Republic of Korea,Eastern Asia,Asia,"Gangwon, Jeju, South Gyeongsang, Busan",155.0,Kph,35.907757,127.766922,2020,9.0,3.0,2020,9.0,4.0,1.0
